answer_status,claim_id,claim_text,claim_type,model_config_id,question_id,repetition,run_id,source_ref,support_status,system_arm,validator_status
supported,C2,Ziel des Vorgehens ist eine lückenlose VTE-Prophylaxe; beim Übergang zwischen Versorgungsbereichen dürfen bei fortbestehend erhöhtem VTE-Risiko und geplanter Weiterführung keine Prophylaxe-Lücken entstehen.,fact,gpt55_medium,study-q-005,1_primary,rag-vs-web-1.1.0:1_primary:study-q-005:gpt55_medium:RAG,ru-de680f03288887779adf187e,,RAG,accepted
supported,C2,Ziel des Vorgehens ist eine lückenlose VTE-Prophylaxe; beim Übergang zwischen Versorgungsbereichen dürfen bei fortbestehend erhöhtem VTE-Risiko und geplanter Weiterführung keine Prophylaxe-Lücken entstehen.,fact,gpt55_medium,study-q-005,1_primary,rag-vs-web-1.1.0:1_primary:study-q-005:gpt55_medium:RAG,ru-0a4ac926bd967c796bb7c02d,,RAG,accepted
supported,F1,"Die aktuelle AWMF-S3-Leitlinie zur Prophylaxe der venösen Thromboembolie ist Version 4.1, Stand 21.01.2026, gültig bis 21.01.2028.",fact,gpt55_medium,study-q-005,1_primary,rag-vs-web-1.1.0:1_primary:study-q-005:gpt55_medium:WEB,https://www.awmf.org/aktuelles/awmf-aktuell/prophylaxe-der-venoesen-thromboembolie-vte-1,,WEB,accepted
supported,F2,Die Dauer der medikamentösen VTE-Prophylaxe soll sich am Fortbestehen relevanter Risikofaktoren orientieren; diese Empfehlung ist in der Leitlinie evidenzbasiert mit moderatem Evidenzlevel und starkem Konsens ausgewiesen.,fact,gpt55_medium,study-q-005,1_primary,rag-vs-web-1.1.0:1_primary:study-q-005:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,F3,Bei fortbestehend erhöhtem VTE-Risiko und geplanter Weiterführung nach stationärem Beginn dürfen beim Übergang in einen anderen Versorgungsbereich keine Prophylaxe-Lücken entstehen.,fact,gpt55_medium,study-q-005,1_primary,rag-vs-web-1.1.0:1_primary:study-q-005:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,U1,"Die konkrete Schnittstellenempfehlung 10.4 ist konsensbasiert als Expertenkonsens gekennzeichnet, nicht als evidenzbasierte Empfehlung mit Evidenzlevel.",uncertainty,gpt55_medium,study-q-005,1_primary,rag-vs-web-1.1.0:1_primary:study-q-005:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,C1,Bei fortzuführender medikamentöser VTE-Prophylaxe soll beim Zuständigkeitswechsel eine lückenlose Weiterbehandlung gewährleistet werden.,fact,gpt56_sol_high,study-q-005,1_primary,rag-vs-web-1.1.0:1_primary:study-q-005:gpt56_sol_high:RAG,ru-de680f03288887779adf187e,,RAG,accepted
supported,C1,Bei fortzuführender medikamentöser VTE-Prophylaxe soll beim Zuständigkeitswechsel eine lückenlose Weiterbehandlung gewährleistet werden.,fact,gpt56_sol_high,study-q-005,1_primary,rag-vs-web-1.1.0:1_primary:study-q-005:gpt56_sol_high:RAG,ru-0a4ac926bd967c796bb7c02d,,RAG,accepted
supported,C1,Beim Wechsel zwischen Versorgungsbereichen dürfen keine Unterbrechungen der geplanten medikamentösen VTE-Prophylaxe entstehen.,fact,gpt56_sol_high,study-q-005,1_primary,rag-vs-web-1.1.0:1_primary:study-q-005:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,C2,"Schriftliche Übergabeunterlagen sollen Indikation, Art und Dosierung der antithrombotischen Behandlung sowie gegebenenfalls letzte spezifische Laborwerte enthalten.",fact,gpt56_sol_high,study-q-005,1_primary,rag-vs-web-1.1.0:1_primary:study-q-005:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,C3,Indikation und Dauer der Fortführung sind bei Entlassung bzw. Übernahme anhand der individuellen VTE- und Blutungsrisikosituation erneut zu prüfen.,fact,gpt56_sol_high,study-q-005,1_primary,rag-vs-web-1.1.0:1_primary:study-q-005:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
partially_supported,C1,Bei deutlich erhöhtem Blutungsrisiko kann eine medikamentöse VTE-Prophylaxe kontraindiziert sein.,fact,gpt55_medium,study-q-006,1_primary,rag-vs-web-1.1.0:1_primary:study-q-006:gpt55_medium:RAG,ru-c8dbbb540faba198ca3945cd,,RAG,accepted
partially_supported,C2,"Bei Kontraindikationen gegen eine medikamentöse VTE-Prophylaxe stellen physikalische Maßnahmen, bevorzugt in Form der intermittierenden pneumatischen Kompression, eine wirksame Form der VTE-Prophylaxe dar.",fact,gpt55_medium,study-q-006,1_primary,rag-vs-web-1.1.0:1_primary:study-q-006:gpt55_medium:RAG,ru-c8dbbb540faba198ca3945cd,,RAG,accepted
partially_supported,C3,Eine direkte Aussage speziell für postoperative Patientinnen und Patienten nach Eingriffen am zentralen Nervensystem ist im bereitgestellten Evidence Package nicht enthalten.,uncertainty,gpt55_medium,study-q-006,1_primary,rag-vs-web-1.1.0:1_primary:study-q-006:gpt55_medium:RAG,,,RAG,accepted
supported,C1,Die klinische Fragestellung betrifft die VTE-Prophylaxe im Kontext neurochirurgischer/ZNS-Eingriffe mit vorübergehender Kontraindikation gegen Pharmakoprophylaxe wegen Blutungsrisiko.,fact,gpt55_medium,study-q-006,1_primary,rag-vs-web-1.1.0:1_primary:study-q-006:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf,,WEB,accepted
supported,C2,"Für Eingriffe am ZNS empfiehlt die AWMF-S3-Leitlinie bei indizierter VTE-Prophylaxe die intermittierende pneumatische Kompression; Evidenzniveau niedrig/sehr niedrig, starker Konsens.",fact,gpt55_medium,study-q-006,1_primary,rag-vs-web-1.1.0:1_primary:study-q-006:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf,,WEB,accepted
supported,C3,NICE nennt bei kranialer Chirurgie als mechanische Optionen Antiembolie-Strümpfe oder intermittierende pneumatische Kompression und empfiehlt Beginn bei Aufnahme sowie Fortführung bis Mobilität/Entlassung oder maximal 30 Tage.,fact,gpt55_medium,study-q-006,1_primary,rag-vs-web-1.1.0:1_primary:study-q-006:gpt55_medium:WEB,https://www.nice.org.uk/guidance/ng89/chapter/Recommendations,,WEB,accepted
partially_supported,C1,"Bei Kontraindikation gegen eine medikamentöse VTE-Prophylaxe aufgrund deutlich erhöhten Blutungsrisikos stellen physikalische Maßnahmen, bevorzugt die IPK, eine wirksame Prophylaxeform dar.",fact,gpt56_sol_high,study-q-006,1_primary,rag-vs-web-1.1.0:1_primary:study-q-006:gpt56_sol_high:RAG,ru-c8dbbb540faba198ca3945cd,,RAG,accepted
partially_supported,C2,Die verfügbare Quelle bezieht sich auf stationär aufgenommene Patienten mit akuten nicht-chirurgischen Erkrankungen und nicht spezifisch auf postoperative ZNS-Eingriffe.,uncertainty,gpt56_sol_high,study-q-006,1_primary,rag-vs-web-1.1.0:1_primary:study-q-006:gpt56_sol_high:RAG,ru-c8dbbb540faba198ca3945cd,,RAG,accepted
supported,F1,"IPC ist die bevorzugte mechanische VTE-Prophylaxe bei Kraniotomie, mittel- bis hochkomplexer Wirbelsäulenchirurgie und erhöhtem Blutungsrisiko.",fact,gpt56_sol_high,study-q-006,1_primary,rag-vs-web-1.1.0:1_primary:study-q-006:gpt56_sol_high:WEB,https://esaic.org/wp-content/uploads/2024/12/8.1-VTE-Gdl_Updated-Infographics.pdf,,WEB,accepted
supported,F1,"IPC ist die bevorzugte mechanische VTE-Prophylaxe bei Kraniotomie, mittel- bis hochkomplexer Wirbelsäulenchirurgie und erhöhtem Blutungsrisiko.",fact,gpt56_sol_high,study-q-006,1_primary,rag-vs-web-1.1.0:1_primary:study-q-006:gpt56_sol_high:WEB,https://pubmed.ncbi.nlm.nih.gov/38957025/,,WEB,accepted
supported,U1,"Die Evidenz ist teilweise von niedriger Qualität und die optimale Strategie hängt von Eingriffsart, VTE-Risiko, Mobilität und Blutungsverlauf ab.",uncertainty,gpt56_sol_high,study-q-006,1_primary,rag-vs-web-1.1.0:1_primary:study-q-006:gpt56_sol_high:WEB,https://pubmed.ncbi.nlm.nih.gov/38957025/,,WEB,accepted
supported,U1,"Die Evidenz ist teilweise von niedriger Qualität und die optimale Strategie hängt von Eingriffsart, VTE-Risiko, Mobilität und Blutungsverlauf ab.",uncertainty,gpt56_sol_high,study-q-006,1_primary,rag-vs-web-1.1.0:1_primary:study-q-006:gpt56_sol_high:WEB,https://www.nice.org.uk/guidance/ng89/chapter/recommendations,,WEB,accepted
supported,C1,"Für Patienten nach offenem Eingriff an aortoiliakalen, renalen oder viszeralen Gefäßen ist eine medikamentöse VTE-Prophylaxe vorgesehen.",fact,gpt55_medium,study-q-007,1_primary,rag-vs-web-1.1.0:1_primary:study-q-007:gpt55_medium:RAG,ru-8baf3d2205f90ee07b01d94b,,RAG,accepted
supported,C2,Als bevorzugtes Medikament wird NMH genannt.,fact,gpt55_medium,study-q-007,1_primary,rag-vs-web-1.1.0:1_primary:study-q-007:gpt55_medium:RAG,ru-8baf3d2205f90ee07b01d94b,,RAG,accepted
supported,C3,"Vor Indikationsstellung zu VTE-Prophylaxemaßnahmen bei herz-, thorax- und gefäßchirurgischen Eingriffen sollen VTE- und Blutungsrisiko evaluiert werden; bei elektiven Eingriffen wird eine medikamentöse VTE-Prophylaxe in der Regel postoperativ eingeleitet.",fact,gpt55_medium,study-q-007,1_primary,rag-vs-web-1.1.0:1_primary:study-q-007:gpt55_medium:RAG,ru-04886a785f2a7e8e3c194717,,RAG,accepted
supported,C1,"Für offene Eingriffe an aortoiliakalen, renalen oder viszeralen Gefäßen ist die bevorzugte VTE-Prophylaxe eine medikamentöse Prophylaxe mit NMH/LMWH.",fact,gpt55_medium,study-q-007,1_primary,rag-vs-web-1.1.0:1_primary:study-q-007:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,C2,Die AWMF-S3-Empfehlung ist Empfehlungsgrad B bei niedrigem bis sehr niedrigem Evidenzniveau.,fact,gpt55_medium,study-q-007,1_primary,rag-vs-web-1.1.0:1_primary:study-q-007:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,C3,Vor Indikationsstellung sollen VTE- und Blutungsrisiko evaluiert werden; bei mittlerem oder hohem VTE-Risiko besteht in der Regel eine Indikation zur medikamentösen Prophylaxe.,fact,gpt55_medium,study-q-007,1_primary,rag-vs-web-1.1.0:1_primary:study-q-007:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,C4,"NICE empfiehlt bei offener Gefäßchirurgie LMWH für mindestens 7 Tage, wenn das VTE-Risiko das Blutungsrisiko überwiegt.",fact,gpt55_medium,study-q-007,1_primary,rag-vs-web-1.1.0:1_primary:study-q-007:gpt55_medium:WEB,https://www.nice.org.uk/guidance/ng89/chapter/recommendations/,,WEB,accepted
supported,C1,Für diese offenen Gefäßeingriffe ist eine medikamentöse VTE-Prophylaxe indiziert; bevorzugtes Mittel ist NMH.,recommendation,gpt56_sol_high,study-q-007,1_primary,rag-vs-web-1.1.0:1_primary:study-q-007:gpt56_sol_high:RAG,ru-8baf3d2205f90ee07b01d94b,,RAG,accepted
supported,C1,"Die aktuelle AWMF-S3-Leitlinie empfiehlt nach offenen Eingriffen an aortoiliakalen, renalen oder viszeralen Gefäßen eine medikamentöse VTE-Prophylaxe, bevorzugt mit NMH.",fact,gpt56_sol_high,study-q-007,1_primary,rag-vs-web-1.1.0:1_primary:study-q-007:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,C2,Die Empfehlung hat den Empfehlungsgrad B und wurde mit starkem Konsens (100 %) verabschiedet; das Evidenzniveau ist jedoch niedrig bis sehr niedrig.,uncertainty,gpt56_sol_high,study-q-007,1_primary,rag-vs-web-1.1.0:1_primary:study-q-007:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
partially_supported,C1,Für die konkrete Situation „postoperative Prophylaxe nach Lebendspender-Teilleberresektion“ enthält das Evidence Package keine spezifische direkte Aussage.,uncertainty,gpt55_medium,study-q-008,1_primary,rag-vs-web-1.1.0:1_primary:study-q-008:gpt55_medium:RAG,,,RAG,accepted
partially_supported,C2,"Postoperative symptomatische VTE-Ereignisse können über den stationären Aufenthalt hinaus auftreten; in einer Metaanalyse traten 47,1 %, 26,9 %, 15,8 % und 10,1 % in der 1.–4. postoperativen Woche auf.",fact,gpt55_medium,study-q-008,1_primary,rag-vs-web-1.1.0:1_primary:study-q-008:gpt55_medium:RAG,ru-df9f4d499733b8f8e2227477,,RAG,accepted
partially_supported,C3,Bei ambulanten Patienten mit mittlerem oder hohem VTE-Risiko ist unter Berücksichtigung des individuellen Blutungsrisikos meist eine Indikation zur medikamentösen VTE-Prophylaxe gegeben; die zugrunde liegende Evidenz für den ambulanten Bereich ist sehr limitiert und beruht weitgehend auf Übertragung aus stationären/poststationären Bereichen.,fact,gpt55_medium,study-q-008,1_primary,rag-vs-web-1.1.0:1_primary:study-q-008:gpt55_medium:RAG,ru-368a4aaf5276c0a01f2a5ed6,,RAG,accepted
partially_supported,C4,"Argumente für eine medikamentöse VTE-Prophylaxe umfassen u. a. bekannte Thrombophilie, familiäre Thromboseanamnese, aktive Krebserkrankung, Herzinsuffizienz, Adipositas permagna und Immobilisierung; Argumente dagegen umfassen u. a. Thrombozytopenie, vermehrte Blutungsneigung, frische gastroduodenale Ulcuserkrankung, intrakranielle/-zerebrale Blutung und unkontrollierte Hypertonie.",fact,gpt55_medium,study-q-008,1_primary,rag-vs-web-1.1.0:1_primary:study-q-008:gpt55_medium:RAG,ru-7aa150dfc41ff02a5a271f56,,RAG,accepted
supported,C1,"Die AWMF-S3-Leitlinie VTE-Prophylaxe Version 4.0/2025 enthält eine spezifische evidenzbasierte Empfehlung für Lebendspender-(Teil-)Hepatektomie: postoperativ sollte eine medikamentöse VTE-Prophylaxe erfolgen, bevorzugt mit niedermolekularem Heparin.",fact,gpt55_medium,study-q-008,1_primary,rag-vs-web-1.1.0:1_primary:study-q-008:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf,,WEB,accepted
supported,C2,"Die Empfehlung ist als Empfehlungsgrad B mit starkem Konsens ausgewiesen, bei niedrigem/sehr niedrigem Evidenzlevel.",fact,gpt55_medium,study-q-008,1_primary,rag-vs-web-1.1.0:1_primary:study-q-008:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf,,WEB,accepted
supported,C3,"Die BTS-UK-Leitlinie zu Living Donor Liver Transplantation führt bei der Lebendspender-Leberoperation VTE-Prophylaxe als perioperativen Bestandteil auf, einschließlich subkutanem Heparin sowie mechanischer Verfahren.",fact,gpt55_medium,study-q-008,1_primary,rag-vs-web-1.1.0:1_primary:study-q-008:gpt55_medium:WEB,https://bts.org.uk/wp-content/uploads/2016/09/03_BTS_LivingDonorLiver.pdf,,WEB,accepted
supported,C4,Für Leberresektionen insgesamt berichten in der AWMF-Leitlinie zitierte systematische Übersichten niedrigere VTE-Raten unter medikamentöser bzw. kombinierter medikamentös-physikalischer Prophylaxe; die Datenlage für Lebendspenderhepatektomien selbst wird jedoch als limitiert beschrieben.,fact,gpt55_medium,study-q-008,1_primary,rag-vs-web-1.1.0:1_primary:study-q-008:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf,,WEB,accepted
no_validated_evidence,C1,"Für postoperative chirurgische Populationen insgesamt besteht das VTE-Risiko über die Entlassung hinaus; in einer Metaanalyse traten 47,1 % der symptomatischen VTE in der ersten und weitere Ereignisse bis mindestens zur vierten postoperativen Woche auf. Die Evidenzsicherheit wurde als moderat bewertet.",fact,gpt56_sol_high,study-q-008,1_primary,rag-vs-web-1.1.0:1_primary:study-q-008:gpt56_sol_high:RAG,ru-df9f4d499733b8f8e2227477,,RAG,rejected
no_validated_evidence,C2,"Diese allgemeinchirurgischen Daten belegen nicht, dass Nutzen und Blutungsrisiko einer medikamentösen Prophylaxe speziell bei gesunden Lebendleberspendern günstig ausfallen.",uncertainty,gpt56_sol_high,study-q-008,1_primary,rag-vs-web-1.1.0:1_primary:study-q-008:gpt56_sol_high:RAG,,,RAG,rejected
no_validated_evidence,C3,"Aus dem Evidence Package lassen sich für die Lebendspender-Teilleberresektion weder ein konkreter Wirkstoff noch Dosierung, Startzeitpunkt oder Behandlungsdauer ableiten.",uncertainty,gpt56_sol_high,study-q-008,1_primary,rag-vs-web-1.1.0:1_primary:study-q-008:gpt56_sol_high:RAG,,,RAG,rejected
supported,C1,"Die AWMF-S3-Leitlinie empfiehlt nach Lebendspender-(Teil-)Hepatektomie eine postoperative medikamentöse VTE-Prophylaxe, bevorzugt mit NMH.",fact,gpt56_sol_high,study-q-008,1_primary,rag-vs-web-1.1.0:1_primary:study-q-008:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,C2,Die zugrunde liegende donorspezifische Evidenz ist niedrig bis sehr niedrig und beruht wesentlich auf drei nicht randomisierten Studien.,uncertainty,gpt56_sol_high,study-q-008,1_primary,rag-vs-web-1.1.0:1_primary:study-q-008:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,C2,Die zugrunde liegende donorspezifische Evidenz ist niedrig bis sehr niedrig und beruht wesentlich auf drei nicht randomisierten Studien.,uncertainty,gpt56_sol_high,study-q-008,1_primary,rag-vs-web-1.1.0:1_primary:study-q-008:gpt56_sol_high:WEB,https://onlinelibrary.wiley.com/doi/abs/10.1111/ctr.14688,,WEB,accepted
supported,C3,Der donorspezifische systematische Review empfiehlt mindestens zehn Tage postoperative Chemoprophylaxe mit NMH oder unfraktioniertem Heparin; diese Dauer beruht jedoch auf niedriger Evidenzqualität.,fact,gpt56_sol_high,study-q-008,1_primary,rag-vs-web-1.1.0:1_primary:study-q-008:gpt56_sol_high:WEB,https://onlinelibrary.wiley.com/doi/abs/10.1111/ctr.14688,,WEB,accepted
partially_supported,C1,"Das Evidence Package enthält keine direkte Aussage, dass die medikamentöse VTE-Prophylaxe nach operativ notwendiger Entlastung des Beins bis zu einem bestimmten funktionellen Endpunkt wie Vollbelastung oder freier Mobilität fortgeführt werden soll.",uncertainty,gpt55_medium,study-q-009,1_primary,rag-vs-web-1.1.0:1_primary:study-q-009:gpt55_medium:RAG,ru-df9f4d499733b8f8e2227477,,RAG,accepted
partially_supported,C2,"Nach Operationen, Traumata oder bei eingeschränkter Mobilisation kann ein längerfristig fortbestehendes VTE-Risiko auch nach Entlassung bestehen; dieses Risiko ist bei der Dauer der medikamentösen Prophylaxe zu berücksichtigen.",fact,gpt55_medium,study-q-009,1_primary,rag-vs-web-1.1.0:1_primary:study-q-009:gpt55_medium:RAG,ru-df9f4d499733b8f8e2227477,,RAG,accepted
partially_supported,C3,"Für Hüft- und Kniegelenkersatzoperationen sowie Operationen hüftgelenksnaher Oberschenkelfrakturen soll eine stationär begonnene medikamentöse VTE-Prophylaxe ambulant fortgeführt werden: bei Hüft-TEP/-Fraktur bis zu 35 Tage, bei Knie-TEP bis zu 14 Tage.",fact,gpt55_medium,study-q-009,1_primary,rag-vs-web-1.1.0:1_primary:study-q-009:gpt55_medium:RAG,ru-68de6010718dcc2aa2d88efd,,RAG,accepted
supported,C1,Der funktionelle Endpunkt für die medikamentöse VTE-Prophylaxe bei postoperativ notwendiger Entlastung der unteren Extremität ist das Erreichen der Vollbelastung.,fact,gpt55_medium,study-q-009,1_primary,rag-vs-web-1.1.0:1_primary:study-q-009:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
