protocol_version,run_id,question_id,question_hash,coverage_stratum,model_config_id,requested_model,reasoning_effort,system_arm,repetition,randomization_block,planned_order,status
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-098:gpt56_sol_high:WEB,study-q-098,fb02302ea448150ef98a034d1fb5be31ce5867ed93005e2e2af7f79945e5a676,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,23,91,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-098:gpt56_sol_high:RAG,study-q-098,fb02302ea448150ef98a034d1fb5be31ce5867ed93005e2e2af7f79945e5a676,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,23,92,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-050:gpt56_sol_high:WEB,study-q-050,a822cc41e725c6a1ed9d3248a7c62a07494060d25271b93ded3352d952f68aa2,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,24,93,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-050:gpt56_sol_high:RAG,study-q-050,a822cc41e725c6a1ed9d3248a7c62a07494060d25271b93ded3352d952f68aa2,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,24,94,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-050:gpt55_medium:RAG,study-q-050,a822cc41e725c6a1ed9d3248a7c62a07494060d25271b93ded3352d952f68aa2,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,24,95,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-050:gpt55_medium:WEB,study-q-050,a822cc41e725c6a1ed9d3248a7c62a07494060d25271b93ded3352d952f68aa2,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,24,96,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-100:gpt56_sol_high:WEB,study-q-100,41472c3f87b828f950965a1963a7c25190db476be3abf955a2548ed64388a96d,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,25,97,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-100:gpt56_sol_high:RAG,study-q-100,41472c3f87b828f950965a1963a7c25190db476be3abf955a2548ed64388a96d,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,25,98,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-100:gpt55_medium:RAG,study-q-100,41472c3f87b828f950965a1963a7c25190db476be3abf955a2548ed64388a96d,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,25,99,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-100:gpt55_medium:WEB,study-q-100,41472c3f87b828f950965a1963a7c25190db476be3abf955a2548ed64388a96d,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,25,100,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-066:gpt55_medium:RAG,study-q-066,e4f93419c58b9f8a4748d7884513339da565b5d721eeabf2cd1f269379aa6939,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,26,101,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-066:gpt55_medium:WEB,study-q-066,e4f93419c58b9f8a4748d7884513339da565b5d721eeabf2cd1f269379aa6939,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,26,102,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-066:gpt56_sol_high:WEB,study-q-066,e4f93419c58b9f8a4748d7884513339da565b5d721eeabf2cd1f269379aa6939,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,26,103,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-066:gpt56_sol_high:RAG,study-q-066,e4f93419c58b9f8a4748d7884513339da565b5d721eeabf2cd1f269379aa6939,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,26,104,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-064:gpt55_medium:RAG,study-q-064,ebabb5b4a907c87a6a523bde2fc91ca05b79747bd7618de008a062d54a3add72,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,27,105,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-064:gpt55_medium:WEB,study-q-064,ebabb5b4a907c87a6a523bde2fc91ca05b79747bd7618de008a062d54a3add72,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,27,106,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-064:gpt56_sol_high:WEB,study-q-064,ebabb5b4a907c87a6a523bde2fc91ca05b79747bd7618de008a062d54a3add72,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,27,107,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-064:gpt56_sol_high:RAG,study-q-064,ebabb5b4a907c87a6a523bde2fc91ca05b79747bd7618de008a062d54a3add72,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,27,108,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-034:gpt56_sol_high:RAG,study-q-034,c6ab0f1285d136b6106e4a925fb5742b19992da29617f99df55aca0be5f6f889,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,28,109,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-034:gpt56_sol_high:WEB,study-q-034,c6ab0f1285d136b6106e4a925fb5742b19992da29617f99df55aca0be5f6f889,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,28,110,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-034:gpt55_medium:WEB,study-q-034,c6ab0f1285d136b6106e4a925fb5742b19992da29617f99df55aca0be5f6f889,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,28,111,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-034:gpt55_medium:RAG,study-q-034,c6ab0f1285d136b6106e4a925fb5742b19992da29617f99df55aca0be5f6f889,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,28,112,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-051:gpt56_sol_high:RAG,study-q-051,0254537382d5f0f0d39086e56e6a5e0e53a7773ee5cbe6c8c8c4f5c6c24e0050,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,29,113,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-051:gpt56_sol_high:WEB,study-q-051,0254537382d5f0f0d39086e56e6a5e0e53a7773ee5cbe6c8c8c4f5c6c24e0050,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,29,114,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-051:gpt55_medium:WEB,study-q-051,0254537382d5f0f0d39086e56e6a5e0e53a7773ee5cbe6c8c8c4f5c6c24e0050,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,29,115,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-051:gpt55_medium:RAG,study-q-051,0254537382d5f0f0d39086e56e6a5e0e53a7773ee5cbe6c8c8c4f5c6c24e0050,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,29,116,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-028:gpt55_medium:RAG,study-q-028,299285154e7f7ef310f891007a9f03f8f445e9dcfd350c08e6f64e7140a78b15,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,30,117,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-028:gpt55_medium:WEB,study-q-028,299285154e7f7ef310f891007a9f03f8f445e9dcfd350c08e6f64e7140a78b15,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,30,118,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-028:gpt56_sol_high:WEB,study-q-028,299285154e7f7ef310f891007a9f03f8f445e9dcfd350c08e6f64e7140a78b15,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,30,119,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-028:gpt56_sol_high:RAG,study-q-028,299285154e7f7ef310f891007a9f03f8f445e9dcfd350c08e6f64e7140a78b15,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,30,120,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-095:gpt55_medium:RAG,study-q-095,44bbeda913820f627125e73261304219b1eef7a1145be8f9c973640258ada0f0,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,31,121,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-095:gpt55_medium:WEB,study-q-095,44bbeda913820f627125e73261304219b1eef7a1145be8f9c973640258ada0f0,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,31,122,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-095:gpt56_sol_high:WEB,study-q-095,44bbeda913820f627125e73261304219b1eef7a1145be8f9c973640258ada0f0,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,31,123,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-095:gpt56_sol_high:RAG,study-q-095,44bbeda913820f627125e73261304219b1eef7a1145be8f9c973640258ada0f0,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,31,124,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-049:gpt56_sol_high:RAG,study-q-049,fd0e87c77bc7b2ef0f9917eeb31eac22552bd39b4a54dc0dd6a4ac17ec2f906a,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,32,125,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-049:gpt56_sol_high:WEB,study-q-049,fd0e87c77bc7b2ef0f9917eeb31eac22552bd39b4a54dc0dd6a4ac17ec2f906a,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,32,126,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-049:gpt55_medium:WEB,study-q-049,fd0e87c77bc7b2ef0f9917eeb31eac22552bd39b4a54dc0dd6a4ac17ec2f906a,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,32,127,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-049:gpt55_medium:RAG,study-q-049,fd0e87c77bc7b2ef0f9917eeb31eac22552bd39b4a54dc0dd6a4ac17ec2f906a,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,32,128,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-057:gpt55_medium:RAG,study-q-057,147bcdc423bfba4d0d41b4109fb411cdf2e9e58cd75a1f4a08fd478cb4f0285c,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,33,129,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-057:gpt55_medium:WEB,study-q-057,147bcdc423bfba4d0d41b4109fb411cdf2e9e58cd75a1f4a08fd478cb4f0285c,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,33,130,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-057:gpt56_sol_high:WEB,study-q-057,147bcdc423bfba4d0d41b4109fb411cdf2e9e58cd75a1f4a08fd478cb4f0285c,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,33,131,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-057:gpt56_sol_high:RAG,study-q-057,147bcdc423bfba4d0d41b4109fb411cdf2e9e58cd75a1f4a08fd478cb4f0285c,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,33,132,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-035:gpt56_sol_high:WEB,study-q-035,235f6d287ab36803c3828ec626d3e2d3e77fa3cc0669f8136ae3136e202e1876,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,34,133,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-035:gpt56_sol_high:RAG,study-q-035,235f6d287ab36803c3828ec626d3e2d3e77fa3cc0669f8136ae3136e202e1876,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,34,134,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-035:gpt55_medium:RAG,study-q-035,235f6d287ab36803c3828ec626d3e2d3e77fa3cc0669f8136ae3136e202e1876,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,34,135,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-035:gpt55_medium:WEB,study-q-035,235f6d287ab36803c3828ec626d3e2d3e77fa3cc0669f8136ae3136e202e1876,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,34,136,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-075:gpt55_medium:WEB,study-q-075,3ddd059087e80cf84b92a66660faafc223a2265ac493768147641f038bd4ce24,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,35,137,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-075:gpt55_medium:RAG,study-q-075,3ddd059087e80cf84b92a66660faafc223a2265ac493768147641f038bd4ce24,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,35,138,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-075:gpt56_sol_high:RAG,study-q-075,3ddd059087e80cf84b92a66660faafc223a2265ac493768147641f038bd4ce24,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,35,139,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-075:gpt56_sol_high:WEB,study-q-075,3ddd059087e80cf84b92a66660faafc223a2265ac493768147641f038bd4ce24,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,35,140,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-061:gpt55_medium:WEB,study-q-061,89aaea83effad52188119e7905195e2ac93f369d74c0af0fe3dd06e75f2b4084,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,36,141,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-061:gpt55_medium:RAG,study-q-061,89aaea83effad52188119e7905195e2ac93f369d74c0af0fe3dd06e75f2b4084,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,36,142,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-061:gpt56_sol_high:RAG,study-q-061,89aaea83effad52188119e7905195e2ac93f369d74c0af0fe3dd06e75f2b4084,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,36,143,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-061:gpt56_sol_high:WEB,study-q-061,89aaea83effad52188119e7905195e2ac93f369d74c0af0fe3dd06e75f2b4084,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,36,144,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-013:gpt55_medium:RAG,study-q-013,fdb00f74869260f62a7e447f1ab138793f2df716522572c7df3fd66e052dc4ae,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,37,145,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-013:gpt55_medium:WEB,study-q-013,fdb00f74869260f62a7e447f1ab138793f2df716522572c7df3fd66e052dc4ae,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,37,146,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-013:gpt56_sol_high:WEB,study-q-013,fdb00f74869260f62a7e447f1ab138793f2df716522572c7df3fd66e052dc4ae,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,37,147,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-013:gpt56_sol_high:RAG,study-q-013,fdb00f74869260f62a7e447f1ab138793f2df716522572c7df3fd66e052dc4ae,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,37,148,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-085:gpt56_sol_high:RAG,study-q-085,47f5ae4e9061b4ddf3b9be8ce9f666b23e41beb7f9af67085eb4b740e60dbea4,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,38,149,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-085:gpt56_sol_high:WEB,study-q-085,47f5ae4e9061b4ddf3b9be8ce9f666b23e41beb7f9af67085eb4b740e60dbea4,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,38,150,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-085:gpt55_medium:RAG,study-q-085,47f5ae4e9061b4ddf3b9be8ce9f666b23e41beb7f9af67085eb4b740e60dbea4,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,38,151,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-085:gpt55_medium:WEB,study-q-085,47f5ae4e9061b4ddf3b9be8ce9f666b23e41beb7f9af67085eb4b740e60dbea4,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,38,152,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-077:gpt55_medium:RAG,study-q-077,90e7a8ccec24b6cb83073faeba24e65545ab585683e65623b69631ff156650cf,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,39,153,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-077:gpt55_medium:WEB,study-q-077,90e7a8ccec24b6cb83073faeba24e65545ab585683e65623b69631ff156650cf,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,39,154,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-077:gpt56_sol_high:WEB,study-q-077,90e7a8ccec24b6cb83073faeba24e65545ab585683e65623b69631ff156650cf,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,39,155,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-077:gpt56_sol_high:RAG,study-q-077,90e7a8ccec24b6cb83073faeba24e65545ab585683e65623b69631ff156650cf,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,39,156,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-001:gpt55_medium:WEB,study-q-001,1c82a7ea7e8ec2f73f11a6c5bbad3e20728f4f3ffa917281d5116d5c81ff44ff,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,40,157,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-001:gpt55_medium:RAG,study-q-001,1c82a7ea7e8ec2f73f11a6c5bbad3e20728f4f3ffa917281d5116d5c81ff44ff,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,40,158,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-001:gpt56_sol_high:RAG,study-q-001,1c82a7ea7e8ec2f73f11a6c5bbad3e20728f4f3ffa917281d5116d5c81ff44ff,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,40,159,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-001:gpt56_sol_high:WEB,study-q-001,1c82a7ea7e8ec2f73f11a6c5bbad3e20728f4f3ffa917281d5116d5c81ff44ff,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,40,160,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-036:gpt55_medium:RAG,study-q-036,88445036e2afd87030c1e2450779858490d0d36cbb5313e27b4109b8a65fe4ea,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,41,161,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-036:gpt55_medium:WEB,study-q-036,88445036e2afd87030c1e2450779858490d0d36cbb5313e27b4109b8a65fe4ea,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,41,162,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-036:gpt56_sol_high:RAG,study-q-036,88445036e2afd87030c1e2450779858490d0d36cbb5313e27b4109b8a65fe4ea,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,41,163,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-036:gpt56_sol_high:WEB,study-q-036,88445036e2afd87030c1e2450779858490d0d36cbb5313e27b4109b8a65fe4ea,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,41,164,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-052:gpt55_medium:RAG,study-q-052,af32bf36ac3c9724c3caa9f7221531f88a4147a0e7b6235aafcb4f84c5c465db,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,42,165,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-052:gpt55_medium:WEB,study-q-052,af32bf36ac3c9724c3caa9f7221531f88a4147a0e7b6235aafcb4f84c5c465db,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,42,166,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-052:gpt56_sol_high:WEB,study-q-052,af32bf36ac3c9724c3caa9f7221531f88a4147a0e7b6235aafcb4f84c5c465db,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,42,167,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-052:gpt56_sol_high:RAG,study-q-052,af32bf36ac3c9724c3caa9f7221531f88a4147a0e7b6235aafcb4f84c5c465db,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,42,168,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-068:gpt55_medium:WEB,study-q-068,4847647c2cc0774b39ad3d83996c838fad2af54fdd4f18f62eda14ac1ddf020b,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,43,169,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-068:gpt55_medium:RAG,study-q-068,4847647c2cc0774b39ad3d83996c838fad2af54fdd4f18f62eda14ac1ddf020b,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,43,170,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-068:gpt56_sol_high:WEB,study-q-068,4847647c2cc0774b39ad3d83996c838fad2af54fdd4f18f62eda14ac1ddf020b,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,43,171,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-068:gpt56_sol_high:RAG,study-q-068,4847647c2cc0774b39ad3d83996c838fad2af54fdd4f18f62eda14ac1ddf020b,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,43,172,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-033:gpt55_medium:RAG,study-q-033,2e48b50ec1af77b816ccbb04a00bd30790fa354ef76182dd87d8af84a66bf486,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,44,173,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-033:gpt55_medium:WEB,study-q-033,2e48b50ec1af77b816ccbb04a00bd30790fa354ef76182dd87d8af84a66bf486,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,44,174,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-033:gpt56_sol_high:WEB,study-q-033,2e48b50ec1af77b816ccbb04a00bd30790fa354ef76182dd87d8af84a66bf486,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,44,175,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-033:gpt56_sol_high:RAG,study-q-033,2e48b50ec1af77b816ccbb04a00bd30790fa354ef76182dd87d8af84a66bf486,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,44,176,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-002:gpt55_medium:WEB,study-q-002,2db8d8ad36fd568ed3867a0af40db27088edafb75c960cf1f07790383f2717e0,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,1_primary,45,177,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-002:gpt55_medium:RAG,study-q-002,2db8d8ad36fd568ed3867a0af40db27088edafb75c960cf1f07790383f2717e0,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,1_primary,45,178,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-002:gpt56_sol_high:RAG,study-q-002,2db8d8ad36fd568ed3867a0af40db27088edafb75c960cf1f07790383f2717e0,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,45,179,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-002:gpt56_sol_high:WEB,study-q-002,2db8d8ad36fd568ed3867a0af40db27088edafb75c960cf1f07790383f2717e0,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,1_primary,45,180,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:1_primary:study-q-073:gpt56_sol_high:RAG,study-q-073,0fcd570da7427211390c8b2e4ea20819abdae3dbeb75cb030f0304676f2c85e6,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,1_primary,46,181,planned
