path,decision,category,reason,bytes,sha256
outputs/knowledge_corpus/canonical/guideline_references.jsonl,exclude,rights_restricted_fulltext,Complete extracted canonical corpus; redistribution rights not established.,10131323,
outputs/knowledge_corpus/canonical/incompatibilities.jsonl,exclude,rights_restricted_fulltext,Complete extracted canonical corpus; redistribution rights not established.,73726,
outputs/knowledge_corpus/canonical/interactions.jsonl,exclude,rights_restricted_fulltext,Complete extracted canonical corpus; redistribution rights not established.,1005981,
outputs/knowledge_corpus/canonical/overdose.jsonl,exclude,rights_restricted_fulltext,Complete extracted canonical corpus; redistribution rights not established.,177331,
outputs/knowledge_corpus/canonical/pharmacodynamics.jsonl,exclude,rights_restricted_fulltext,Complete extracted canonical corpus; redistribution rights not established.,3821669,
outputs/knowledge_corpus/canonical/pharmacokinetics.jsonl,exclude,rights_restricted_fulltext,Complete extracted canonical corpus; redistribution rights not established.,863967,
outputs/knowledge_corpus/canonical/pharmacology.jsonl,exclude,rights_restricted_fulltext,Complete extracted canonical corpus; redistribution rights not established.,4862967,
outputs/knowledge_corpus/canonical/pregnancy_lactation_fertility.jsonl,exclude,rights_restricted_fulltext,Complete extracted canonical corpus; redistribution rights not established.,318022,
outputs/knowledge_corpus/canonical/preparation_administration.jsonl,exclude,rights_restricted_fulltext,Complete extracted canonical corpus; redistribution rights not established.,335454,
outputs/knowledge_corpus/canonical/rationale_blocks.jsonl,exclude,rights_restricted_fulltext,Complete extracted canonical corpus; redistribution rights not established.,3862707,
outputs/knowledge_corpus/canonical/regulatory_metadata.jsonl,exclude,rights_restricted_fulltext,Complete extracted canonical corpus; redistribution rights not established.,377118,
outputs/knowledge_corpus/canonical/storage_handling.jsonl,exclude,rights_restricted_fulltext,Complete extracted canonical corpus; redistribution rights not established.,213155,
outputs/knowledge_corpus/canonical/tables_figures_algorithms.jsonl,exclude,rights_restricted_fulltext,Complete extracted canonical corpus; redistribution rights not established.,2041534,
outputs/knowledge_corpus/canonical/therapeutic_indications.jsonl,exclude,rights_restricted_fulltext,Complete extracted canonical corpus; redistribution rights not established.,556196,
outputs/knowledge_corpus/canonical/warnings.jsonl,exclude,rights_restricted_fulltext,Complete extracted canonical corpus; redistribution rights not established.,2103899,
outputs/knowledge_corpus/checkpoints/failed/batch-04532b725e956abb9acd233e.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,696,
outputs/knowledge_corpus/checkpoints/failed/batch-1fc95212c8814be8fd8d4406.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,837,
outputs/knowledge_corpus/checkpoints/failed/batch-3575f7967b4683ef74d61e40.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,936,
outputs/knowledge_corpus/checkpoints/failed/batch-3c5019cf86f67afc0e1652c7.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,941,
outputs/knowledge_corpus/checkpoints/failed/batch-3fb70a36067a0c253cb07881.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,936,
outputs/knowledge_corpus/checkpoints/failed/batch-4cf02c8b87a1b23269dcfa85.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,832,
outputs/knowledge_corpus/checkpoints/failed/batch-7ca98f5e3a3eec0e75b8fefc.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,882,
outputs/knowledge_corpus/checkpoints/failed/batch-99e261d86726e895f7c9bbac.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,936,
outputs/knowledge_corpus/checkpoints/failed/batch-a13d509c306afb4a2d004d50.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,854,
outputs/knowledge_corpus/checkpoints/failed/batch-cd0d5529263c66bdcda51897.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,885,
outputs/knowledge_corpus/checkpoints/failed/batch-f87d7eb313a62024885cf16c.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,941,
outputs/knowledge_corpus/checkpoints/failed/batch-f9c1b7ee265c382b7afb1264.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,941,
outputs/knowledge_corpus/checkpoints/validated/batch-000017969dfa3e8c193b27f2.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,44820,
outputs/knowledge_corpus/checkpoints/validated/batch-0001abde500ed7fbf4d8c48c.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,18495,
outputs/knowledge_corpus/checkpoints/validated/batch-003664e7dc773328e0825b32.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,44516,
outputs/knowledge_corpus/checkpoints/validated/batch-007501bbbe3025a3430bda36.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,23560,
outputs/knowledge_corpus/checkpoints/validated/batch-00c46eb340873d10b8c6c5f6.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,120506,
outputs/knowledge_corpus/checkpoints/validated/batch-013662aadf1e24234285be92.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,43230,
outputs/knowledge_corpus/checkpoints/validated/batch-01401a4933ae29e7cc27a6cd.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,6965,
outputs/knowledge_corpus/checkpoints/validated/batch-0144e383092de90d321a967c.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,32908,
outputs/knowledge_corpus/checkpoints/validated/batch-0163d8c41539e712a039797b.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,44597,
outputs/knowledge_corpus/checkpoints/validated/batch-016a95e64ea0d73f089ca0d9.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,11766,
outputs/knowledge_corpus/checkpoints/validated/batch-01a3396750bf4fa4f57c270d.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,37418,
outputs/knowledge_corpus/checkpoints/validated/batch-035a36cf3db6360038880386.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,6812,
outputs/knowledge_corpus/checkpoints/validated/batch-03bb3bbd1694f04a87209407.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,24038,
outputs/knowledge_corpus/checkpoints/validated/batch-0443dc7c85f61e96dcc07cf0.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,25779,
outputs/knowledge_corpus/checkpoints/validated/batch-045487e17e7f5137036abbdd.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,19872,
outputs/knowledge_corpus/checkpoints/validated/batch-05370fd60b6e5ee5933fd96a.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,11970,
outputs/knowledge_corpus/checkpoints/validated/batch-0554d63efc7c53dedd8b76c0.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,49126,
outputs/knowledge_corpus/checkpoints/validated/batch-0573e6f86ab9e31e6d262ceb.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,36295,
outputs/knowledge_corpus/checkpoints/validated/batch-05b5e1c9cf0ab4a7a3e87b25.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,8548,
outputs/knowledge_corpus/checkpoints/validated/batch-0602a3ea40f367afc7e4e52b.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,38277,
outputs/knowledge_corpus/checkpoints/validated/batch-067b6a6cdae64f68a7f6682c.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,46370,
outputs/knowledge_corpus/checkpoints/validated/batch-06b401f56ddd42c2a8a0de69.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,1926,
outputs/knowledge_corpus/checkpoints/validated/batch-06cf7ff253e7188e93aca50a.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,39062,
outputs/knowledge_corpus/checkpoints/validated/batch-06e259eb28486b86af8b2114.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,118491,
outputs/knowledge_corpus/checkpoints/validated/batch-0713dc1d8c76a30470158eeb.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,28771,
outputs/knowledge_corpus/checkpoints/validated/batch-0730a517481adb23d6503555.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,18051,
outputs/knowledge_corpus/checkpoints/validated/batch-075e3d1ee1418586c0081826.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,18844,
outputs/knowledge_corpus/checkpoints/validated/batch-07884136c255fb85227d7001.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,41889,
outputs/knowledge_corpus/checkpoints/validated/batch-07e2f37e1a0423eda7ae28f5.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,29505,
outputs/knowledge_corpus/checkpoints/validated/batch-08279b3979a6271aab7c6fd1.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,16583,
outputs/knowledge_corpus/checkpoints/validated/batch-0882b52c5502cc5666cffcf1.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,47960,
outputs/knowledge_corpus/checkpoints/validated/batch-088abbe0854a141575a4ce69.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,51696,
outputs/knowledge_corpus/checkpoints/validated/batch-08cf3303bd020f4b3bafc8a4.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,53839,
outputs/knowledge_corpus/checkpoints/validated/batch-09005c8fe426c3f95a4941fb.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,32893,
outputs/knowledge_corpus/checkpoints/validated/batch-090ae4945d96c2cd105625f1.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,33568,
outputs/knowledge_corpus/checkpoints/validated/batch-0926355a943ce43aa55d18ca.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,22881,
outputs/knowledge_corpus/checkpoints/validated/batch-0a7611b5d333db623fe7ac06.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,43821,
outputs/knowledge_corpus/checkpoints/validated/batch-0ab780210b4f8759d064719f.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,26433,
outputs/knowledge_corpus/checkpoints/validated/batch-0b2b66ee493d4c3c2a755632.json,exclude,checkpoint_or_raw_extraction,Raw extraction/checkpoint material may contain complete source text or provider payloads.,71849,
